"Data","Pred_sem pandemia","s.e sem pandemia","Pred com pandemia","s.e com pandemia","Valor real"
2024-03-28,"-0.00010221725829095","0.0241423825416515","0.00275610897958731","0.0858185863207899","0.00081969090476885"
2024-03-28,"-0.00010246673585058","0.0241479944497757","0.00275610902000998","0.0858185862951048","0.00081969090476885"
2024-04-01,"-0.00010232311417105","0.0241455470878355","0.00143380891665902","0.085803265887966","0.00081901956188312"
2024-04-02,"-0.00010223128109147","0.0241509136596843","0.00143188252797058","0.0857879419752521","-0.00245504795335016"
2024-04-03,"-0.00010238681781287","0.0241475169582441","0.00119310593129935","0.0857726688995487","0.00492210186071329"
2024-04-04,"-0.00010266767868032","0.024133463834496","0.00172390422931665","0.0857573730418039","0.0326530300841039"
2024-04-05,"-0.00010243270322357","0.024145708606018","0.00373148264671042","0.0857439437574721","-0.0142291981762429"
2024-04-08,"-0.00010223128109147","0.0241509136596843","0.00035437657353462","0.0857293870782376","0.0144345908297525"
2024-04-09,"-0.00010220327111426","0.0241532293049654","0.00241871177937016","0.0857144589392776","0.0260869512772677"
2024-04-10,"-0.00010246779249455","0.0229377743498281","0.00326724640397067","0.085700255423854","-0.00616332253677965"
2024-04-11,"-0.00010238681781287","0.0241475169582441","0.00094621150137484","0.0856852052465002","0.0077519677850284"
2024-04-12,"-0.00010223128109147","0.0241509136596843","0.00194731199166021","0.0856700132290583","-0.0423077069796048"
2024-04-15,"-0.00010231616037382","0.0241511276092305","-0.00167083340154073","0.085658995200582","-0.0329317151560912"
2024-04-16,"-0.00010238681781287","0.0241475169582441","-0.00101752736146737","0.0856458968312286","0.0132890239135419"
2024-04-17,"-0.00010230725817824","0.0241378930514798","0.00230816138395268","0.0856310290663836","0.00983605634714424"
2024-04-18,"-0.00010232144406143","0.0241469360213959","0.00206368746589315","0.0856158875630337","0.0154221216529282"
2024-04-19,"-0.00010223128109147","0.0241509136596843","0.00247082613756626","0.0856009852277728","-0.00879301425571555"
2024-04-22,"-0.00010243270322357","0.024145708606018","0.00072504069427526","0.0855860754957908","0.00403227357040747"
2024-04-23,"-0.00010232049376012","0.0241475766987515","0.00164627340896233","0.0855708791047211","0.0120482389158723"
2024-04-24,"-0.00010236432808553","0.0241488173175712","0.00222764629172327","0.0855558658055221","-0.00158733786969445"
2024-04-25,"-0.000102231281091478","0.0241509136596843","0.00124430085816021","0.0855407196279327","-0.0103338724347639"
